mass_A
t	x	y
0.0	0.641960401118027	0.5047971818624194
0.009999999999999998	0.6409964390008142	0.5027083596202212
0.019999999999999882	0.6398446797606606	0.5002097213178599
0.029999999999999884	0.6385739562324367	0.4970022916606511
0.039999999999999876	0.6371010131164446	0.49308003200490425
0.04999999999999988	0.6351040372460796	0.48846995837777685
0.05999999999999988	0.6328819078299747	0.4834099110385571
0.06999999999999987	0.630508541771757	0.47828031611039235
0.07999999999999988	0.6280462682358713	0.47249749381595096
0.08999999999999987	0.6252225368401597	0.4656450425924812
0.09999999999999999	0.6221875143316592	0.45789716229691485
0.10999999999999999	0.6186754120115664	0.4497703558537875
0.11999999999999998	0.614925492183701	0.4413174283947307
0.12999999999999998	0.6107614531886502	0.43227294660490784
0.13999999999999996	0.6062086586473093	0.42263275199352884
0.14999999999999997	0.6014730889916734	0.4128485545843505
0.15999999999999986	0.5961015958464325	0.40207295132613485
0.16999999999999985	0.5905773245653364	0.3911404397938396
0.17999999999999985	0.5843269716942666	0.3792423208903756
0.18999999999999986	0.5779239771373846	0.36765595663602185
0.19999999999999984	0.5705410594645924	0.3551176880451734
0.20999999999999985	0.5630142346662822	0.3424587344359144
0.21999999999999986	0.5547976203135608	0.3289060908511287
0.22999999999999987	0.5458710367482599	0.3151222080578315
0.23999999999999985	0.5365315717023057	0.3016996387976553
0.24999999999999986	0.5263430488801232	0.287630433751845
0.25999999999999984	0.5155868317261788	0.27311472945943144
0.26999999999999985	0.5040553502889861	0.25882397846416455
0.2799999999999998	0.49145302475877506	0.24449556244360304
0.29000000000000004	0.4786843226425682	0.22997053638623377
0.30000000000000004	0.46346840737349837	0.21548131918115304
0.31000000000000005	0.450251762342463	0.20122271817723603
0.32000000000000006	0.4346130542582719	0.18646917279907116
0.33000000000000007	0.4184732666432286	0.172196377997897
0.3400000000000001	0.40165617291804445	0.1585900934824599
0.3499999999999998	0.384141545908517	0.14551153138497286
0.3599999999999998	0.36527850162940145	0.13170093547631112
0.36999999999999983	0.3459924047824582	0.11929602525401795
0.37999999999999984	0.32616954572067114	0.10715387168807278
0.38999999999999985	0.3048817611922333	0.09542082581266187
0.39999999999999986	0.2848205232851103	0.08567964803098893
0.4099999999999998	0.2615042948933165	0.07382095209576345
0.4199999999999998	0.23877018184362842	0.0634552141769349
0.4299999999999998	0.21589519957681058	0.05406403866531484
0.43999999999999984	0.1918310812570294	0.04508811225276588
0.44999999999999984	0.16810112453058834	0.03762171928907365
0.45999999999999985	0.1435013249465953	0.03066629697650758
0.4699999999999998	0.1182689894800033	0.025035445053579464
0.4799999999999998	0.09262402895944044	0.020144382429413077
0.4899999999999998	0.06720563803689916	0.01688813627052821
0.49999999999999983	0.04186042935600787	0.014706636695562936
0.5099999999999998	0.016060828806477523	0.013432004811714027
0.5199999999999998	-0.009962382382795232	0.013348851798897998
0.5299999999999998	-0.03574430167193543	0.014667952359441072
0.54	-0.061713660883072285	0.016798284432213872
0.55	-0.08549261772687178	0.020094951024762664
0.56	-0.11197279285766393	0.024357429354027293
0.57	-0.13743632565864172	0.029607128749961853
0.58	-0.1611011883040111	0.03548366670655767
0.59	-0.18538891150555314	0.042307969946992374
0.6	-0.2084598456940171	0.04978487247431285
0.61	-0.23097887178871412	0.058825466231022805
0.6199999999999998	-0.2535893876175453	0.06808149996545698
0.6299999999999998	-0.27357088229234133	0.07855739668635997
0.6399999999999998	-0.29539520952893716	0.08962808802654287
0.6499999999999998	-0.3153159514224239	0.10107391209082484
0.6599999999999998	-0.334509222722813	0.11305032199809772
0.6699999999999998	-0.3526342553792347	0.1257959723824399
0.6799999999999998	-0.37066777245724714	0.13863182279271358
0.6899999999999997	-0.3869246502409264	0.15172029154259992
0.6999999999999997	-0.4024151679202271	0.1653505006079301
0.7099999999999997	-0.41773808515714445	0.17922862518159588
0.7199999999999998	-0.43195175029356264	0.19304113672702883
0.7299999999999998	-0.4449878131669613	0.20682986480887483
0.7399999999999998	-0.45741312803416934	0.22052170939411275
0.7499999999999998	-0.46891146959832986	0.23597075005768425
0.7599999999999998	-0.48063097390842063	0.24781686214670606
0.7699999999999998	-0.4916036587571137	0.2611510805510735
0.7799999999999998	-0.5017066195824053	0.2745296375725408
0.79	-0.5111793000087879	0.28737049336704423
0.8	-0.5202185024159073	0.299866039598393
0.81	-0.5292284681045838	0.31237408345053463
0.82	-0.5372971956141841	0.32437823334544663
0.83	-0.5448122613843179	0.33574818603531487
0.84	-0.5520829370133666	0.3468619986613905
0.85	-0.5585662033283272	0.35778154052976285
0.86	-0.5651674994001037	0.3683430150856645
0.87	-0.5711343205134126	0.3784979562341513
0.8799999999999998	-0.5764328555743395	0.3879456852279021
0.8899999999999998	-0.5813608479801509	0.39686593928547653
0.8999999999999998	-0.5853333779262153	0.40508597792548867
0.9099999999999998	-0.5893686991355899	0.41300639798083294
0.9199999999999998	-0.5933504047864266	0.4200459767041831
0.9299999999999998	-0.5968472795015576	0.4267645205234952
0.9399999999999997	-0.5996874195433772	0.4332075942834542
0.9499999999999997	-0.6025184385393005	0.4386299334389394
0.9599999999999997	-0.60498444774953	0.44314714478481687
0.9699999999999998	-0.6072193195949017	0.44747428913225906
0.9799999999999998	-0.6086512949527747	0.4518087997953727
0.9899999999999998	-0.6102859982684725	0.45522708842962173
0.9999999999999998	-0.6117823348533944	0.4578032619612916
1.0099999999999998	-0.6129550047855371	0.46007853379543817
1.0199999999999998	-0.6135306128866314	0.46206168436898826
1.0299999999999998	-0.6140405962680954	0.46320457736423654
1.0399999999999998	-0.6143427167548099	0.46383406614128864
1.0499999999999998	-0.6142169313717802	0.46423466751378095
1.0599999999999998	-0.6140466959050144	0.4641428123910249
1.0699999999999998	-0.6135929660261256	0.4630256979930073
1.0799999999999998	-0.6129490065121477	0.4615583581071398
1.0899999999999999	-0.611811466885688	0.45960677813040973
1.0999999999999999	-0.6105524586775806	0.45699921419731415
1.1099999999999999	-0.6090643964912826	0.4538215010730553
1.1199999999999997	-0.6071602521505916	0.4502600168068832
1.1299999999999997	-0.6049983416014226	0.4458427111656459
1.1399999999999997	-0.6026016854278047	0.44116640252014605
1.1499999999999997	-0.6000485870990158	0.4361153684308284
1.1599999999999997	-0.5969149728677259	0.43022625027610106
1.1699999999999997	-0.5934533863124364	0.4237322279199095
1.1799999999999997	-0.5897891568878826	0.41681283892896476
1.1899999999999997	-0.5859027255987267	0.40966256591872124
1.1999999999999997	-0.5817049632916313	0.4015834596698736
1.2100000000000002	-0.5773533733502227	0.3932918728783908
1.2199999999999998	-0.572515481538007	0.3844499767886946
1.2300000000000002	-0.5675087618907475	0.3751218663333795
1.2399999999999998	-0.5619838883963671	0.3654106863223803
1.2500000000000002	-0.555998729098005	0.35509323894853734
1.2599999999999998	-0.5492154167757519	0.34399731103743386
1.2700000000000002	-0.5423007570295018	0.3327647427032098
1.2799999999999998	-0.534984964147341	0.32179069155212836
1.2899999999999998	-0.5272004082255352	0.30998483037357755
1.2999999999999998	-0.5188566386988613	0.29739880046565037
1.3099999999999998	-0.5097478880658264	0.28469671683563813
1.3199999999999998	-0.5004078926501723	0.27186945769050824
1.3299999999999998	-0.4902660103093609	0.2589052708290657
1.3399999999999999	-0.4796266841225924	0.24529944028342004
1.3499999999999999	-0.46742110606994164	0.23319158192578476
1.3599999999999999	-0.4561459012051967	0.21773286956923404
1.3699999999999997	-0.4436333294744799	0.2039640585518384
1.3799999999999997	-0.43011482612147695	0.18975782154265458
1.3899999999999997	-0.415784564167653	0.1759827729875042
1.3999999999999997	-0.4011339762395097	0.1625437344375752
1.4099999999999997	-0.38528953065778143	0.14930651417749108
1.4200000000000002	-0.3690904945973264	0.13627529547849138
1.4299999999999997	-0.35184802375576446	0.12388452069040501
1.4400000000000002	-0.33369730799618774	0.1116304954888202
1.4499999999999997	-0.31413285504200283	0.09948944776967605
1.4600000000000002	-0.2948382524394093	0.08902218969112619
1.4699999999999998	-0.2735079684550772	0.07828891967267826
1.4800000000000002	-0.2530061283118282	0.06800931642889974
1.4899999999999998	-0.2316482040462905	0.05932068289533943
1.5000000000000002	-0.20914884664381572	0.05078573329182645
1.5099999999999998	-0.18662339636693837	0.04272788767334834
1.5200000000000002	-0.16342579684477465	0.036910346660615656
1.5299999999999998	-0.14016872239136535	0.03072322178263276
1.5399999999999998	-0.11613405062037019	0.026015781353164402
1.5499999999999998	-0.09078576777660974	0.022624249770266114
1.5599999999999998	-0.06845569606810498	0.018986692683223172
1.5699999999999998	-0.04521393058794432	0.01683486847018001
1.5799999999999998	-0.02075408565330983	0.014938323780433804
1.5899999999999999	0.003334284595662651	0.0145876101275203
1.5999999999999999	0.02731967424090387	0.015491643616683426
1.6099999999999999	0.0516569410482699	0.01691026255287076
1.6199999999999997	0.07580459442550391	0.019471135782864746
1.6299999999999997	0.09865306474054891	0.02280432226432405
1.6399999999999997	0.12266244123195802	0.027526628730915714
1.6499999999999997	0.14515102859252105	0.03298640625060156
1.6599999999999997	0.1676894017146746	0.03908350523367332
1.6700000000000002	0.18993993965874356	0.04603824093864861
1.6799999999999997	0.2111447215361214	0.05401289063488646
1.6900000000000002	0.23259138657815492	0.06224298051773136
1.6999999999999997	0.2531098240150056	0.0710480075931329
1.7100000000000002	0.27188352190937104	0.0804679804360976
1.7199999999999998	0.29193659755845436	0.09003382295300477
1.7300000000000002	0.310139890078735	0.09956728592373065
1.7399999999999998	0.3279135884007319	0.10971173445373594
1.7500000000000002	0.3454186666419953	0.12006453616145984
1.7599999999999998	0.3623634725987498	0.13093567304381148
1.7700000000000002	0.37829052180363576	0.14194945363439881
1.7799999999999998	0.3933285874740037	0.15366646256747063
1.7900000000000003	0.4082357217869884	0.16511248003313372
1.7999999999999998	0.4220629931153582	0.17669726944806396
1.8099999999999998	0.43482156978922004	0.18846201603474527
1.8199999999999998	0.4474239103939478	0.20028601629849807
1.8299999999999998	0.4590562901014602	0.2118981884970147
1.8399999999999999	0.4704075131619595	0.2251588040294336
1.8499999999999999	0.4809837173238979	0.2350369733454995
1.8599999999999999	0.4910721450097507	0.24663106894896936
1.8699999999999997	0.5006887128366807	0.2578363717570375
1.8799999999999997	0.5091681374217624	0.26869251719806253
1.8899999999999997	0.5168917030939556	0.27925830387693784
1.8999999999999997	0.5245494657755275	0.28947914877096337
1.9099999999999997	0.5318505435025417	0.29960880945302587
