mass_A
t	x	y
0.0	557.6140350877195	201.40350877192986
0.04	557.6255275995727	201.37634411353747
0.08	557.6094043488138	201.37098466831566
0.12	557.6058237912089	201.3528011987936
0.16	557.6122774936575	201.34872583889842
0.2	557.5942559924924	201.38797373400575
0.2400000000000009	557.5999751639129	201.3750584826455
0.2800000000000009	557.5968797028308	201.3983452347129
0.3200000000000009	557.579350573762	201.43580980491413
0.36000000000000093	557.6053668438335	201.39815429616596
0.4000000000000009	557.5978579446642	201.3000755647663
0.4400000000000009	556.654333801323	199.67369368428206
0.48	556.3891309590927	198.84671661608445
0.52	555.5904318714838	196.47329667953875
0.56	554.6461039943788	194.26528955379183
0.6	553.5183798951516	191.4607110751612
0.64	551.6594613584534	187.41300145530715
0.68	550.5070707485779	184.19271239559032
0.72	548.4652071121682	179.52971909837248
0.76	546.1836421095759	174.55781735700674
0.8	543.5862142373417	168.72363364631155
0.84	540.7873668194088	162.44455926836957
0.88	537.7077405142659	155.86572457295114
0.92	534.53714260381	148.62672574116823
0.96	531.0914017592313	140.9415979028782
1.0	527.2611648934712	133.28771627908088
1.04	522.8673696358142	124.57637765828167
1.08	518.5746103903234	115.55921640740036
1.12	513.6958668562229	106.36228602689334
1.16	508.4474963578987	96.48371125842311
1.2	502.70098092246826	86.33290218798163
1.2400000000000009	496.5678519809426	75.65940396416943
1.280000000000001	490.02638020350423	64.72513124754232
1.320000000000001	482.932596686388	53.39839728433435
1.360000000000001	475.43760705993645	41.827797476111755
1.4000000000000008	467.55346765093145	30.007961700191345
1.4400000000000008	458.88805228556794	18.139514801584824
1.4800000000000009	449.5912162073164	5.821449815056212
1.520000000000001	439.78538002356345	-6.748094691646429
1.56	429.3763022430021	-18.90518531246653
1.6	418.4481650370999	-31.458806801387254
1.64	404.5038587533727	-41.36158963788387
1.68	394.07544085603695	-56.46524140804195
1.72	381.03867284394255	-68.65028400260508
1.76	366.883715226159	-81.22424508123606
1.8	352.52175513762586	-93.30294408003442
1.84	337.5962841259975	-104.5872477355714
1.88	321.5867441038604	-115.922517480063
1.92	304.93821530868036	-127.25963777920936
1.96	287.70139426509377	-137.65059781169168
2.0	269.76633953802184	-147.7053562157713
2.04	251.59388727872647	-157.50641778393071
2.08	232.60588496884566	-166.8398598071076
2.12	213.41944952984977	-175.58871829661518
2.16	193.7488307103963	-183.62596568413892
2.2	173.49010767070126	-191.50213994189153
2.240000000000001	152.69409006185606	-198.74218461564158
2.2800000000000007	131.70352271125194	-204.7169314493674
2.3200000000000007	109.84122879552115	-210.28951991931626
2.3600000000000008	88.1554647668654	-214.44824899767173
2.400000000000001	66.74541467616064	-218.060121075015
2.440000000000001	43.59681358419016	-220.36530126405364
2.480000000000001	21.56324240444883	-221.74529978119676
2.520000000000001	-1.154209000668743	-222.20433360082325
2.560000000000001	-23.38949121563769	-221.55397087759206
2.6	-45.51901632414592	-219.7550335692747
2.64	-67.98749862092768	-217.5846042692226
2.68	-90.16751756615577	-212.93813017529294
2.72	-111.23497989232169	-209.76010285460552
2.76	-132.21116700002767	-204.82731152455824
2.8	-153.14236681302282	-199.0146472810228
2.84	-173.4601735395081	-192.6769349200722
2.88	-193.26167205012575	-185.21063521673727
2.92	-212.45135710571776	-176.85147817896996
2.96	-231.448326190236	-168.67255201420585
3.0	-249.0268108843038	-157.84318955932008
3.04	-266.49791216818267	-149.18198158669168
3.08	-283.3426342895593	-139.22390416374628
3.12	-299.26115846915627	-128.68798302159485
3.16	-314.830229714074	-117.36676215756927
3.2	-329.57991562784764	-106.25418943446027
3.240000000000001	-343.10451414561	-94.79366589334916
3.2800000000000007	-356.39349102468213	-82.79724688402416
3.3200000000000007	-369.3715407196287	-71.18439520894594
3.3600000000000008	-380.4230097753182	-58.95899012254699
3.400000000000001	-392.32245089559524	-47.13671051435119
3.440000000000001	-400.682619819881	-33.682757310729016
3.480000000000001	-412.38616047847836	-23.577849123896954
3.520000000000001	-421.37805644350306	-11.883083287571935
3.560000000000001	-430.76013229515274	-0.16076853275387748
3.600000000000001	-439.2343880790704	10.707175768541902
3.640000000000001	-447.0426169945267	21.479042006001805
3.68	-454.38482855206644	31.884359696290517
3.72	-461.23218522694697	41.98906031720571
3.760000000000001	-468.0679792283406	51.879751974575015
3.8	-474.3075136575569	61.690570780747294
3.8400000000000007	-480.1405501171023	71.02388612621974
3.88	-485.5264166765478	80.32226218468202
3.9200000000000017	-491.0129560067587	89.19546834362995
3.96	-496.1430729906606	97.57192268001614
4.000000000000002	-500.37864973517185	105.36634339817374
4.04	-504.47128393983735	112.47526700151093
4.080000000000002	-508.32050083554714	119.46503695677688
4.12	-511.97854883375	126.24671268422924
4.160000000000002	-515.3779226333727	132.3917911458056
4.2	-518.3383385705802	138.37710482606354
4.24	-521.1616279464672	143.5693012371422
4.28	-523.468938628439	148.31623511606347
4.32	-525.4758227390685	152.51105248597185
4.36	-527.4496378643098	156.31705263326614
4.4	-529.073576085829	159.65072015021514
4.44	-530.3637122806858	162.46984910825773
4.48	-531.4259278197653	164.6188594832862
4.52	-532.3289249069244	166.6126768245922
4.56	-533.3507664504264	168.2171869953604
4.6	-533.9239901449992	169.43599981097702
4.64	-534.2001231958945	169.72837703529422
4.68	-534.2673596022087	169.62060232918685
4.72	-534.2758902201822	169.45208844325578
4.760000000000002	-533.6459757014616	168.41974338279016
4.8	-533.1901613184987	167.37945159369133
4.840000000000002	-532.346840954157	165.3962489179636
4.88	-531.2997011091488	163.17245065893553
4.920000000000002	-529.8536938622135	160.18427841562925
4.96	-528.3446214541773	157.07492603197238
5.000000000000002	-526.3793371217116	153.3511056460436
5.04	-524.3437065058708	149.07910314447565
5.080000000000002	-521.8937284825056	144.42127533254643
5.12	-519.3118785644365	139.25643963648025
5.160000000000002	-516.3792779171981	133.33313224558594
5.2	-513.2879595230734	127.21275698427496
5.24	-509.52394220332894	120.38955331493935
5.28	-505.6704782289578	113.35631011681943
5.32	-501.4089093443911	105.85765785179359
5.36	-497.1168239449837	97.8979650613685
5.4	-492.3174041922514	89.40401157189876
5.44	-487.163345441548	80.55059474958568
5.48	-481.5140172519327	71.26761972619158
5.52	-475.53595820257806	61.70715560867757
5.56	-469.3496047527815	51.41961850324503
5.6	-462.55774971491815	41.37618212442453
5.64	-455.34384122049255	30.530324507201385
5.68	-447.7403837607799	19.486679487816446
5.72	-439.44308525341876	8.518239821875454
5.760000000000002	-431.0492238655611	-2.7649924594413733
5.8	-421.65971817388686	-14.451559951498552
5.840000000000002	-412.15477495536516	-26.313719110193347
5.88	-399.55042321553697	-36.6884107785728
5.920000000000002	-391.24114601235306	-50.28688620848288
5.96	-379.51072507183153	-62.532289579658936
6.000000000000002	-367.4487556241845	-74.51167104233502
6.04	-354.70402737310724	-86.36908035900865
6.080000000000002	-341.20194487643494	-98.03664086408537
6.12	-327.24729730268314	-109.44679971781125
6.160000000000002	-312.433854584674	-120.58636351659516
6.2	-297.13274215738284	-131.4855147579499
6.240000000000002	-281.07634834344344	-142.1520846625948
6.28	-264.2271304566061	-151.95672487865681
6.32	-247.0257681161802	-159.01891979216305
6.36	-229.2933741709337	-170.09661283532978
6.4	-210.79810214488316	-178.44250522546054
6.44	-191.4562931743128	-186.27324451314928
6.48	-172.1461789031573	-193.5016772266497
6.52	-152.4631599543602	-199.34743596964495
6.56	-131.7522088543792	-205.120296656959
6.6	-111.29725827715811	-209.90111012787588
6.64	-90.84689496077544	-212.68296542145174
6.68	-69.37519209948573	-216.91557127231715
6.72	-48.334569183807616	-219.4191356182614
6.760000000000002	-27.22168838045559	-220.79871195750366
6.8	-5.899063630831279	-221.5851188753487
6.840000000000002	15.097607584574689	-221.5576027150007
6.88	36.44981047313149	-220.48534395133652
6.920000000000002	57.53162892920727	-218.51434233583439
6.96	78.0579658155832	-215.795369894391
7.000000000000002	98.6375444084315	-212.01613517979422
7.04	118.80075776864442	-207.18079682001678
7.080000000000002	138.5543068011507	-201.9796576794456
7.12	157.83676640790077	-195.74463207955466
7.160000000000002	176.68597842237727	-188.92017479115236
7.2	195.42408153202496	-181.72870182941483
7.240000000000002	213.4852127315487	-174.15562510459927
7.28	230.85907841606377	-166.14140102521742
7.320000000000002	247.67969674833512	-156.64972026931548
7.36	264.43648774216445	-148.7032929651716
7.4	280.58114189656135	-139.6127488847792
7.44	295.937636559604	-130.14343487748272
7.48	310.79621732018904	-120.63837542759063
7.52	324.8620733433354	-110.60203385576858
7.56	338.5387056215068	-100.53034781125109
7.6	351.78585667986226	-90.2136227996001
7.64	363.9071148123335	-79.77472338505584
7.68	375.7771701326319	-69.25460224664073
7.72	386.7667522370507	-58.631648300662846
7.760000000000002	397.13469772880126	-47.83012391824059
7.8	407.4185023860173	-37.43325223786269
7.840000000000002	416.8073960355887	-27.040895438896882
7.88	425.880808690034	-16.63791169417857
7.920000000000002	434.42488382870806	-6.505141647198684
7.96	441.9672214810653	3.424261503098478
8.000000000000002	449.43706425489336	13.269913814887445
8.04	456.4770150846198	22.689655920314067
8.080000000000002	462.90498289728293	32.020544013334415
8.12	468.74352332436956	41.12630111170779
8.160000000000002	473.9646356255107	49.41639593220759
8.2	478.9821007803953	57.47325759017565
8.240000000000002	483.7814235126334	65.34212875984667
8.28	488.54162953265677	73.16663773833909
8.320000000000002	492.5743639285979	80.35068343363719
8.36	496.4076872862988	87.20873680135037
8.400000000000002	499.6723122204821	93.2646411740526
8.44	502.71998274474754	99.06619186316453
8.48	505.3700613840424	104.52172745211624
8.52	507.841644151471	109.20240209795156
8.56	510.4919350588184	114.08905469649699
8.6	512.464422206655	118.26404906774229
8.64	513.8563376944098	121.44708756103614
8.68	515.5726409414929	124.60652436194061
8.72	516.7006216773921	127.25127495244476
8.760000000000002	517.6858774438656	129.3509188488511
8.8	518.6398603891553	131.07263905157163
8.840000000000002	518.9446447601422	132.21381412290407
8.88	519.4754877801197	133.1882814326243
8.920000000000002	519.5953249122185	133.28193976085754
8.96	519.5884614163542	133.18635745696315
9.000000000000002	518.7993462523787	132.18759557826093
9.04	518.6163510366541	131.12513798716054
9.080000000000002	517.6201881678271	129.28466152590613
9.12	516.6293470255932	127.16944023906996
9.160000000000002	515.387554091586	124.30154445339838
9.2	513.5846700269108	120.65419306181741
9.240000000000002	511.62505136926984	116.82524681474001
9.28	509.61908332344547	112.37515740628908
9.320000000000002	506.97685005893254	107.36516083689264
9.36	504.3634266275012	102.4214882578537
9.400000000000002	501.53491397129164	96.68760589697592
9.44	498.2381735280628	90.749325788904
9.48	494.71703919639185	84.28262676113661
9.52	490.82077695822227	77.24762225645384
9.56	486.66413055862904	69.67709499478758
9.6	481.8635080107979	61.6950065147995
9.64	476.73929390959256	53.51167339212532
9.68	471.3696150281021	45.0135942734471
9.72	465.67787455211874	36.332927934304394
9.760000000000002	459.49322575644965	27.203105704992936
9.8	452.7659306618425	17.55110450676011
9.840000000000002	445.5292917298557	7.576852587930944
9.88	437.76888057123233	-2.199178838041803
9.920000000000002	429.5299378601153	-12.468602545243357
9.96	420.64596590216024	-22.737212080815198
10.000000000000002	411.2733823527665	-33.63103372144758
10.04	400.89329322946105	-42.94170555071071
10.080000000000002	390.8842819145848	-54.1286569397389
10.12	379.6999758890397	-64.80447832305799
10.160000000000002	367.9335061625043	-75.65865870217658
10.2	355.6487050512342	-85.84086239729618
10.240000000000002	342.7138258324676	-96.05332303531225
10.28	329.47735961846183	-106.49334137525682
10.320000000000002	315.4605758510761	-116.6795223424948
10.36	300.7252701161492	-125.8520836720636
10.400000000000002	285.57865912201896	-135.41804519140942
10.44	269.7473885679874	-144.67019533754785
10.480000000000002	253.6769988832457	-153.30068511550928
