mass_A
t	x	y
7.479999999999999	0.6406697073431536	0.5045390431074455
7.489999999999998	0.6399307638525081	0.5036120844937525
7.499999999999998	0.6403424002458328	0.5024253736996586
7.509999999999999	0.639321239125919	0.5001389258078621
7.519999999999999	0.6376480846390781	0.4968560402933194
7.5299999999999985	0.636084819679248	0.49317838597945474
7.539999999999998	0.6344238653426818	0.4897328202594943
7.549999999999999	0.6322311643302344	0.484962860561207
7.559999999999999	0.6300352691157857	0.4792398445910194
7.5699999999999985	0.6274971211595454	0.47326671991688557
7.579999999999998	0.6241204634743341	0.4669646631526944
7.589999999999999	0.6213967649850706	0.45957944764923614
7.599999999999999	0.6180787408685585	0.45132636641107804
7.6099999999999985	0.6141155687584802	0.44319844207379266
7.619999999999998	0.6094816326883338	0.4346585909702828
7.629999999999999	0.6054808737062102	0.42459319301779447
7.639999999999999	0.6008830634834387	0.41420892773929063
7.649999999999999	0.5952905363907007	0.4037289710779431
7.659999999999998	0.5893821302204639	0.39291857600613345
7.669999999999998	0.5834750185981429	0.38137725744852424
7.679999999999999	0.5768721585996822	0.3697445349835143
7.689999999999999	0.5697387814388045	0.35706029627841407
7.699999999999998	0.5621969552337417	0.34453214118238024
7.709999999999998	0.5540635321259749	0.3316411226576871
7.719999999999998	0.5456992424371242	0.3180553865879805
7.729999999999998	0.5363780308744982	0.30418331961171496
7.739999999999999	0.5262310628095507	0.2901840404010201
7.749999999999999	0.5155012090265668	0.27595778826353423
7.759999999999999	0.5040170045511388	0.26184708123074324
7.769999999999999	0.4920656211138731	0.24708538417401127
7.7799999999999985	0.4795261132219245	0.23258193663110605
7.789999999999998	0.4645556669671339	0.2196270409228523
7.799999999999998	0.4510214556560267	0.20415049172196087
7.809999999999998	0.4357308445220741	0.1895929692185786
7.819999999999999	0.419589955622785	0.17554208035244223
7.829999999999999	0.40291559559090107	0.16164582693380058
7.839999999999999	0.3853616241555383	0.14772375340231347
7.849999999999999	0.3669875866689426	0.13484365974479673
7.8599999999999985	0.34767311415711954	0.12215375528056516
7.869999999999998	0.3278481927958815	0.10977137293785666
7.879999999999998	0.3069121034964636	0.09791664510422027
7.889999999999998	0.28576670178703856	0.0884820180020387
7.8999999999999995	0.2637493267692389	0.0765223335429579
7.91	0.24125466344892676	0.06653893519836629
7.919999999999998	0.2181568865645479	0.056893990136913764
7.929999999999998	0.19451184709205804	0.04805319944487785
7.939999999999999	0.17047700373375818	0.04013243169302472
7.949999999999998	0.1457726829151167	0.03286760845283265
7.959999999999998	0.12129874015078446	0.027075728885975314
7.969999999999998	0.0961959617724738	0.022296922821527176
7.979999999999998	0.07040892012958999	0.018644248510959693
7.99	0.044595169919632194	0.016444097693784077
8.0	0.019012380693000375	0.014753249020008852
8.009999999999998	-0.006664508749226861	0.01455826734625898
8.019999999999998	-0.03257787727765571	0.01541309556872028
8.029999999999998	-0.058223073489387045	0.017806595205931863
8.039999999999997	-0.08347742987754891	0.020579547251495023
8.049999999999999	-0.10894902551672625	0.024860908274989213
8.059999999999999	-0.13352914052640963	0.029555469306445148
8.07	-0.15790894880656559	0.035373324436246745
8.08	-0.1820197449890415	0.04206217354929942
8.089999999999998	-0.20516111858730168	0.050076541630953986
8.099999999999998	-0.22812666384999303	0.05831175727607529
8.109999999999998	-0.25051787607495307	0.06792838179346139
8.119999999999997	-0.2713582874781412	0.07818202945566366
8.129999999999999	-0.2922911287031449	0.08940952554469817
